course_id,course_code,course_name,enrollment_id,enrollment_status,start_date,completion_date,student_id,service_number,first_name,last_name,email,rank,student_status,company_name,contact_number,gender,date_of_birth
6,INT-623,Intelligence Unde 1,1643,Completed,2025-07-22,2025-08-28,416,SN-2021-9531,Gavin,Spencer,gavin.spencer@adams.net,Private,Active,Company Saepe 36,+27 60 374 5724,Female,2006-12-22
29,ENG-19,Engineering Similique 1,1644,Completed,2025-05-05,2025-07-07,416,SN-2021-9531,Gavin,Spencer,gavin.spencer@adams.net,Private,Active,Company Saepe 36,+27 60 374 5724,Female,2006-12-22
11,INT-616,Intelligence Laboriosam 4,1645,Completed,2025-06-17,2025-09-07,416,SN-2021-9531,Gavin,Spencer,gavin.spencer@adams.net,Private,Active,Company Saepe 36,+27 60 374 5724,Female,2006-12-22
8,TAC-839,Tactics Magni 2,1646,Completed,2025-07-06,2025-08-09,416,SN-2021-9531,Gavin,Spencer,gavin.spencer@adams.net,Private,Active,Company Saepe 36,+27 60 374 5724,Female,2006-12-22
16,INT-29,Intelligence Debitis 2,1647,Completed,2025-01-31,2025-04-08,417,SN-2024-3569,Nobuhle,Pillay,nobuhle.pillay@johnson-kennedy.com,Cadet,Active,Company Id 33,+27 83 792 5842,Male,2005-08-05
4,TAC-784,Tactics Harum 4,1648,Completed,2025-10-25,2025-12-15,417,SN-2024-3569,Nobuhle,Pillay,nobuhle.pillay@johnson-kennedy.com,Cadet,Active,Company Id 33,+27 83 792 5842,Male,2005-08-05
17,INT-234,Intelligence In 2,1649,Completed,2025-07-24,2025-09-05,417,SN-2024-3569,Nobuhle,Pillay,nobuhle.pillay@johnson-kennedy.com,Cadet,Active,Company Id 33,+27 83 792 5842,Male,2005-08-05
9,ENG-738,Engineering Magnam 1,1650,Completed,2025-10-04,2025-12-01,417,SN-2024-3569,Nobuhle,Pillay,nobuhle.pillay@johnson-kennedy.com,Cadet,Active,Company Id 33,+27 83 792 5842,Male,2005-08-05
5,LEA-358,Leadership Corrupti 3,1651,Completed,2025-02-25,2025-04-08,418,SN-2023-8924,Cheryl,Ndlovu,cheryl.ndlovu@white-williams.org,Private,Active,Company Sunt 93,+27 84 562 2445,Female,1997-05-24
18,ENG-849,Engineering Natus 3,1652,Failed,2025-10-07,2025-12-17,418,SN-2023-8924,Cheryl,Ndlovu,cheryl.ndlovu@white-williams.org,Private,Active,Company Sunt 93,+27 84 562 2445,Female,1997-05-24
20,ENG-258,Engineering Deleniti 5,1653,Completed,2025-03-17,2025-06-12,418,SN-2023-8924,Cheryl,Ndlovu,cheryl.ndlovu@white-williams.org,Private,Active,Company Sunt 93,+27 84 562 2445,Female,1997-05-24
11,INT-616,Intelligence Laboriosam 4,1654,Failed,2025-03-09,2025-05-06,418,SN-2023-8924,Cheryl,Ndlovu,cheryl.ndlovu@white-williams.org,Private,Active,Company Sunt 93,+27 84 562 2445,Female,1997-05-24
26,WEA-874,Weapons Odit 3,1655,Failed,2025-10-26,2026-01-06,419,SN-2023-9281,SimphiweyiNkosi,Maduma,simphiweyinkosi.maduma@mkhize.com,Recruit,Active,Company Saepe 36,+27 60 777 4596,Female,1997-04-30
2,ENG-406,Engineering Impedit 2,1656,Completed,2026-01-04,2026-03-08,419,SN-2023-9281,SimphiweyiNkosi,Maduma,simphiweyinkosi.maduma@mkhize.com,Recruit,Active,Company Saepe 36,+27 60 777 4596,Female,1997-04-30
6,INT-623,Intelligence Unde 1,1657,Completed,2025-04-06,2025-06-18,419,SN-2023-9281,SimphiweyiNkosi,Maduma,simphiweyinkosi.maduma@mkhize.com,Recruit,Active,Company Saepe 36,+27 60 777 4596,Female,1997-04-30
12,TAC-960,Tactics Ipsa 3,1658,Completed,2025-08-24,2025-10-06,419,SN-2023-9281,SimphiweyiNkosi,Maduma,simphiweyinkosi.maduma@mkhize.com,Recruit,Active,Company Saepe 36,+27 60 777 4596,Female,1997-04-30
12,TAC-960,Tactics Ipsa 3,1659,Completed,2025-11-30,2026-01-23,420,SN-2021-5863,Lerato,Ncube,lerato.ncube@fletcher.com,Cadet,Active,Company Architecto 12,+27 84 279 4817,Female,1998-08-09
15,LEA-49,Leadership Neque 4,1660,Completed,2025-05-09,2025-07-28,420,SN-2021-5863,Lerato,Ncube,lerato.ncube@fletcher.com,Cadet,Active,Company Architecto 12,+27 84 279 4817,Female,1998-08-09
7,TAC-12,Tactics Cumque 1,1661,Failed,2025-07-02,2025-09-01,420,SN-2021-5863,Lerato,Ncube,lerato.ncube@fletcher.com,Cadet,Active,Company Architecto 12,+27 84 279 4817,Female,1998-08-09
6,INT-623,Intelligence Unde 1,1662,Failed,2025-06-03,2025-08-11,420,SN-2021-5863,Lerato,Ncube,lerato.ncube@fletcher.com,Cadet,Active,Company Architecto 12,+27 84 279 4817,Female,1998-08-09
8,TAC-839,Tactics Magni 2,1663,Completed,2025-09-07,2025-10-18,421,SN-2023-8301,Linda,White,linda.white@mitchell-stephenson.com,Recruit,Active,Company Id 33,+27 76 696 7263,Female,2002-03-18
25,LEA-987,Leadership Corporis 2,1664,Completed,2025-05-30,2025-08-18,421,SN-2023-8301,Linda,White,linda.white@mitchell-stephenson.com,Recruit,Active,Company Id 33,+27 76 696 7263,Female,2002-03-18
20,ENG-258,Engineering Deleniti 5,1665,Completed,2025-02-03,2025-03-18,421,SN-2023-8301,Linda,White,linda.white@mitchell-stephenson.com,Recruit,Active,Company Id 33,+27 76 696 7263,Female,2002-03-18
7,TAC-12,Tactics Cumque 1,1666,Completed,2025-09-25,2025-12-05,421,SN-2023-8301,Linda,White,linda.white@mitchell-stephenson.com,Recruit,Active,Company Id 33,+27 76 696 7263,Female,2002-03-18
30,ENG-671,Engineering Eum 4,1667,Completed,2025-06-06,2025-08-28,422,SN-2023-77,Shannon,Khawula,shannon.khawula@mbamali-gasa.com,Cadet,Active,Company Architecto 12,+27 61 706 7229,Male,2003-12-16
16,INT-29,Intelligence Debitis 2,1668,Failed,2025-06-16,2025-07-24,422,SN-2023-77,Shannon,Khawula,shannon.khawula@mbamali-gasa.com,Cadet,Active,Company Architecto 12,+27 61 706 7229,Male,2003-12-16
21,INT-540,Intelligence Pariatur 1,1669,Completed,2025-09-12,2025-12-02,422,SN-2023-77,Shannon,Khawula,shannon.khawula@mbamali-gasa.com,Cadet,Active,Company Architecto 12,+27 61 706 7229,Male,2003-12-16
17,INT-234,Intelligence In 2,1670,Failed,2025-04-04,2025-06-13,422,SN-2023-77,Shannon,Khawula,shannon.khawula@mbamali-gasa.com,Cadet,Active,Company Architecto 12,+27 61 706 7229,Male,2003-12-16
27,TAC-105,Tactics Odio 3,1671,Completed,2025-07-23,2025-09-14,422,SN-2023-77,Shannon,Khawula,shannon.khawula@mbamali-gasa.com,Cadet,Active,Company Architecto 12,+27 61 706 7229,Male,2003-12-16
27,TAC-105,Tactics Odio 3,1672,Completed,2025-06-17,2025-08-09,423,SN-2020-457,Willem,Giles,willem.giles@dlabane.info,Cadet,Active,Company Id 33,+27 79 832 1340,Female,2002-12-30
10,TAC-354,Tactics Qui 4,1673,Failed,2025-12-29,2026-02-22,423,SN-2020-457,Willem,Giles,willem.giles@dlabane.info,Cadet,Active,Company Id 33,+27 79 832 1340,Female,2002-12-30
19,WEA-297,Weapons Doloremque 4,1674,Completed,2025-05-01,2025-06-14,423,SN-2020-457,Willem,Giles,willem.giles@dlabane.info,Cadet,Active,Company Id 33,+27 79 832 1340,Female,2002-12-30
24,TAC-593,Tactics Eligendi 4,1675,Completed,2025-07-13,2025-09-21,424,SN-2020-7166,Bongani,Khumalo,bongani.khumalo@mkholo.com,Cadet,Active,Company Sunt 93,+27 82 578 8344,Male,1999-11-26
29,ENG-19,Engineering Similique 1,1676,Failed,2025-05-23,2025-06-30,424,SN-2020-7166,Bongani,Khumalo,bongani.khumalo@mkholo.com,Cadet,Active,Company Sunt 93,+27 82 578 8344,Male,1999-11-26
30,ENG-671,Engineering Eum 4,1677,Failed,2025-03-08,2025-04-15,424,SN-2020-7166,Bongani,Khumalo,bongani.khumalo@mkholo.com,Cadet,Active,Company Sunt 93,+27 82 578 8344,Male,1999-11-26
1,INT-179,Intelligence Occaecati 4,1678,Failed,2025-05-28,2025-07-27,424,SN-2020-7166,Bongani,Khumalo,bongani.khumalo@mkholo.com,Cadet,Active,Company Sunt 93,+27 82 578 8344,Male,1999-11-26
22,INT-17,Intelligence Assumenda 2,1679,Failed,2025-11-14,2026-01-18,424,SN-2020-7166,Bongani,Khumalo,bongani.khumalo@mkholo.com,Cadet,Active,Company Sunt 93,+27 82 578 8344,Male,1999-11-26
25,LEA-987,Leadership Corporis 2,1680,Completed,2025-06-23,2025-08-18,425,SN-2023-3690,Bandile,Smith,bandile.smith@mcusi.com,Private,Active,Company Id 33,+27 74 253 5417,Female,2007-03-24
18,ENG-849,Engineering Natus 3,1681,Failed,2025-06-05,2025-07-07,425,SN-2023-3690,Bandile,Smith,bandile.smith@mcusi.com,Private,Active,Company Id 33,+27 74 253 5417,Female,2007-03-24
14,INT-386,Intelligence Consequatur 5,1682,Completed,2025-07-29,2025-10-21,425,SN-2023-3690,Bandile,Smith,bandile.smith@mcusi.com,Private,Active,Company Id 33,+27 74 253 5417,Female,2007-03-24
6,INT-623,Intelligence Unde 1,1683,Completed,2025-08-03,2025-10-24,425,SN-2023-3690,Bandile,Smith,bandile.smith@mcusi.com,Private,Active,Company Id 33,+27 74 253 5417,Female,2007-03-24
29,ENG-19,Engineering Similique 1,1684,Completed,2025-12-14,2026-03-06,426,SN-2021-9067,Joanna,Shabangu,joanna.shabangu@bele-nandisa.info,Cadet,Active,Company Sunt 93,+27 72 385 3471,Female,2002-01-12
11,INT-616,Intelligence Laboriosam 4,1685,Completed,2025-02-20,2025-04-01,426,SN-2021-9067,Joanna,Shabangu,joanna.shabangu@bele-nandisa.info,Cadet,Active,Company Sunt 93,+27 72 385 3471,Female,2002-01-12
2,ENG-406,Engineering Impedit 2,1686,Failed,2025-10-11,2025-12-06,426,SN-2021-9067,Joanna,Shabangu,joanna.shabangu@bele-nandisa.info,Cadet,Active,Company Sunt 93,+27 72 385 3471,Female,2002-01-12
18,ENG-849,Engineering Natus 3,1687,Completed,2025-09-07,2025-11-22,426,SN-2021-9067,Joanna,Shabangu,joanna.shabangu@bele-nandisa.info,Cadet,Active,Company Sunt 93,+27 72 385 3471,Female,2002-01-12
10,TAC-354,Tactics Qui 4,1688,Completed,2025-12-15,2026-02-06,426,SN-2021-9067,Joanna,Shabangu,joanna.shabangu@bele-nandisa.info,Cadet,Active,Company Sunt 93,+27 72 385 3471,Female,2002-01-12
2,ENG-406,Engineering Impedit 2,1689,Completed,2025-04-29,2025-07-26,427,SN-2025-2349,Farai,Coetzee,farai.coetzee@norris.com,Cadet,Active,Company Id 33,+27 63 218 2203,Male,2002-05-23
11,INT-616,Intelligence Laboriosam 4,1690,Completed,2025-05-25,2025-07-11,427,SN-2025-2349,Farai,Coetzee,farai.coetzee@norris.com,Cadet,Active,Company Id 33,+27 63 218 2203,Male,2002-05-23
16,INT-29,Intelligence Debitis 2,1691,Failed,2025-05-03,2025-06-02,427,SN-2025-2349,Farai,Coetzee,farai.coetzee@norris.com,Cadet,Active,Company Id 33,+27 63 218 2203,Male,2002-05-23
28,TAC-550,Tactics Cumque 1,1692,Completed,2025-07-26,2025-10-07,428,SN-2021-2155,Mandla,Mahulube,mandla.mahulube@thomson.com,Private,Active,Company Saepe 36,+27 73 295 7802,Male,1998-07-25
19,WEA-297,Weapons Doloremque 4,1693,Completed,2025-05-22,2025-06-28,428,SN-2021-2155,Mandla,Mahulube,mandla.mahulube@thomson.com,Private,Active,Company Saepe 36,+27 73 295 7802,Male,1998-07-25
29,ENG-19,Engineering Similique 1,1694,Completed,2025-06-01,2025-07-13,428,SN-2021-2155,Mandla,Mahulube,mandla.mahulube@thomson.com,Private,Active,Company Saepe 36,+27 73 295 7802,Male,1998-07-25
5,LEA-358,Leadership Corrupti 3,1695,Completed,2025-12-16,2026-02-17,428,SN-2021-2155,Mandla,Mahulube,mandla.mahulube@thomson.com,Private,Active,Company Saepe 36,+27 73 295 7802,Male,1998-07-25
5,LEA-358,Leadership Corrupti 3,1696,Completed,2025-02-08,2025-03-30,429,SN-2020-4917,Lerato,Gcaba,lerato.gcaba@manyoni.info,Cadet,Active,Company Architecto 12,+27 84 512 5397,Male,1997-11-29
28,TAC-550,Tactics Cumque 1,1697,Completed,2025-10-09,2026-01-05,429,SN-2020-4917,Lerato,Gcaba,lerato.gcaba@manyoni.info,Cadet,Active,Company Architecto 12,+27 84 512 5397,Male,1997-11-29
11,INT-616,Intelligence Laboriosam 4,1698,Failed,2025-05-10,2025-06-23,429,SN-2020-4917,Lerato,Gcaba,lerato.gcaba@manyoni.info,Cadet,Active,Company Architecto 12,+27 84 512 5397,Male,1997-11-29
2,ENG-406,Engineering Impedit 2,1699,Failed,2025-10-13,2025-12-20,429,SN-2020-4917,Lerato,Gcaba,lerato.gcaba@manyoni.info,Cadet,Active,Company Architecto 12,+27 84 512 5397,Male,1997-11-29
7,TAC-12,Tactics Cumque 1,1700,Completed,2025-03-29,2025-06-08,429,SN-2020-4917,Lerato,Gcaba,lerato.gcaba@manyoni.info,Cadet,Active,Company Architecto 12,+27 84 512 5397,Male,1997-11-29
27,TAC-105,Tactics Odio 3,1701,Failed,2025-10-17,2025-11-19,430,SN-2021-5611,Pieter,Mboko,pieter.mboko@holland-wood.com,Cadet,Active,Company Sunt 93,+27 61 634 9005,Female,2001-04-24
28,TAC-550,Tactics Cumque 1,1702,Completed,2025-07-24,2025-10-05,430,SN-2021-5611,Pieter,Mboko,pieter.mboko@holland-wood.com,Cadet,Active,Company Sunt 93,+27 61 634 9005,Female,2001-04-24
19,WEA-297,Weapons Doloremque 4,1703,Completed,2025-01-25,2025-03-05,430,SN-2021-5611,Pieter,Mboko,pieter.mboko@holland-wood.com,Cadet,Active,Company Sunt 93,+27 61 634 9005,Female,2001-04-24
23,INT-111,Intelligence Est 2,1704,Completed,2025-04-01,2025-05-08,430,SN-2021-5611,Pieter,Mboko,pieter.mboko@holland-wood.com,Cadet,Active,Company Sunt 93,+27 61 634 9005,Female,2001-04-24
24,TAC-593,Tactics Eligendi 4,1705,Failed,2025-10-22,2025-12-01,430,SN-2021-5611,Pieter,Mboko,pieter.mboko@holland-wood.com,Cadet,Active,Company Sunt 93,+27 61 634 9005,Female,2001-04-24
16,INT-29,Intelligence Debitis 2,1706,Failed,2025-05-03,2025-07-26,431,SN-2021-505,Thabo,Ndlovu,thabo.ndlovu@heath.biz,Cadet,Active,Company Saepe 36,+27 72 992 8802,Male,2003-11-03
29,ENG-19,Engineering Similique 1,1707,Completed,2025-02-18,2025-05-19,431,SN-2021-505,Thabo,Ndlovu,thabo.ndlovu@heath.biz,Cadet,Active,Company Saepe 36,+27 72 992 8802,Male,2003-11-03
14,INT-386,Intelligence Consequatur 5,1708,Completed,2025-09-03,2025-11-12,431,SN-2021-505,Thabo,Ndlovu,thabo.ndlovu@heath.biz,Cadet,Active,Company Saepe 36,+27 72 992 8802,Male,2003-11-03
13,ENG-947,Engineering Quasi 2,1709,Completed,2025-09-21,2025-10-25,431,SN-2021-505,Thabo,Ndlovu,thabo.ndlovu@heath.biz,Cadet,Active,Company Saepe 36,+27 72 992 8802,Male,2003-11-03
11,INT-616,Intelligence Laboriosam 4,1710,Failed,2025-10-24,2025-12-22,431,SN-2021-505,Thabo,Ndlovu,thabo.ndlovu@heath.biz,Cadet,Active,Company Saepe 36,+27 72 992 8802,Male,2003-11-03
10,TAC-354,Tactics Qui 4,1711,Completed,2025-09-25,2025-12-12,432,SN-2021-4269,Johan,Nkosi,johan.nkosi@lange.com,Recruit,Active,Company Id 33,+27 76 918 7230,Female,2006-10-21
13,ENG-947,Engineering Quasi 2,1712,Completed,2025-09-09,2025-10-13,432,SN-2021-4269,Johan,Nkosi,johan.nkosi@lange.com,Recruit,Active,Company Id 33,+27 76 918 7230,Female,2006-10-21
4,TAC-784,Tactics Harum 4,1713,Completed,2025-04-26,2025-06-14,432,SN-2021-4269,Johan,Nkosi,johan.nkosi@lange.com,Recruit,Active,Company Id 33,+27 76 918 7230,Female,2006-10-21
30,ENG-671,Engineering Eum 4,1714,Completed,2025-05-25,2025-07-11,432,SN-2021-4269,Johan,Nkosi,johan.nkosi@lange.com,Recruit,Active,Company Id 33,+27 76 918 7230,Female,2006-10-21
25,LEA-987,Leadership Corporis 2,1715,Failed,2025-10-09,2025-12-12,432,SN-2021-4269,Johan,Nkosi,johan.nkosi@lange.com,Recruit,Active,Company Id 33,+27 76 918 7230,Female,2006-10-21
29,ENG-19,Engineering Similique 1,1716,Completed,2025-03-02,2025-04-20,433,SN-2022-7190,Bongani,Patel,bongani.patel@mathebela-phikela.com,Recruit,Active,Company Architecto 12,+27 63 303 6735,Female,1996-11-18
6,INT-623,Intelligence Unde 1,1717,Completed,2025-10-30,2026-01-24,433,SN-2022-7190,Bongani,Patel,bongani.patel@mathebela-phikela.com,Recruit,Active,Company Architecto 12,+27 63 303 6735,Female,1996-11-18
27,TAC-105,Tactics Odio 3,1718,Completed,2025-10-08,2025-12-15,433,SN-2022-7190,Bongani,Patel,bongani.patel@mathebela-phikela.com,Recruit,Active,Company Architecto 12,+27 63 303 6735,Female,1996-11-18
21,INT-540,Intelligence Pariatur 1,1719,Completed,2025-10-04,2025-12-30,434,SN-2021-6661,Tinashe,Gxabhashe,tinashe.gxabhashe@jones.com,Private,Active,Company Sunt 93,+27 71 332 3839,Female,2002-07-01
6,INT-623,Intelligence Unde 1,1720,Completed,2025-02-05,2025-04-09,434,SN-2021-6661,Tinashe,Gxabhashe,tinashe.gxabhashe@jones.com,Private,Active,Company Sunt 93,+27 71 332 3839,Female,2002-07-01
28,TAC-550,Tactics Cumque 1,1721,Completed,2025-06-10,2025-07-17,434,SN-2021-6661,Tinashe,Gxabhashe,tinashe.gxabhashe@jones.com,Private,Active,Company Sunt 93,+27 71 332 3839,Female,2002-07-01
17,INT-234,Intelligence In 2,1722,Failed,2025-11-30,2026-01-02,434,SN-2021-6661,Tinashe,Gxabhashe,tinashe.gxabhashe@jones.com,Private,Active,Company Sunt 93,+27 71 332 3839,Female,2002-07-01
28,TAC-550,Tactics Cumque 1,1723,Completed,2025-08-18,2025-10-19,435,SN-2023-1552,Margaret,Mgilija,margaret.mgilija@nhleko-mthiyane.com,Private,Active,Company Sunt 93,+27 71 846 1851,Female,1997-02-08
11,INT-616,Intelligence Laboriosam 4,1724,Completed,2025-11-11,2026-01-03,435,SN-2023-1552,Margaret,Mgilija,margaret.mgilija@nhleko-mthiyane.com,Private,Active,Company Sunt 93,+27 71 846 1851,Female,1997-02-08
6,INT-623,Intelligence Unde 1,1725,Completed,2025-04-04,2025-06-18,435,SN-2023-1552,Margaret,Mgilija,margaret.mgilija@nhleko-mthiyane.com,Private,Active,Company Sunt 93,+27 71 846 1851,Female,1997-02-08
4,TAC-784,Tactics Harum 4,1726,Completed,2025-03-22,2025-05-06,435,SN-2023-1552,Margaret,Mgilija,margaret.mgilija@nhleko-mthiyane.com,Private,Active,Company Sunt 93,+27 71 846 1851,Female,1997-02-08
24,TAC-593,Tactics Eligendi 4,1727,Completed,2025-06-13,2025-08-17,436,SN-2025-4036,Zenzele,Pillay,zenzele.pillay@marshall.biz,Cadet,Active,Company Sunt 93,+27 81 106 2590,Female,1998-12-15
21,INT-540,Intelligence Pariatur 1,1728,Completed,2025-08-01,2025-10-10,436,SN-2025-4036,Zenzele,Pillay,zenzele.pillay@marshall.biz,Cadet,Active,Company Sunt 93,+27 81 106 2590,Female,1998-12-15
4,TAC-784,Tactics Harum 4,1729,Completed,2025-11-04,2025-12-04,436,SN-2025-4036,Zenzele,Pillay,zenzele.pillay@marshall.biz,Cadet,Active,Company Sunt 93,+27 81 106 2590,Female,1998-12-15
28,TAC-550,Tactics Cumque 1,1730,Completed,2025-11-14,2025-12-23,436,SN-2025-4036,Zenzele,Pillay,zenzele.pillay@marshall.biz,Cadet,Active,Company Sunt 93,+27 81 106 2590,Female,1998-12-15
14,INT-386,Intelligence Consequatur 5,1731,Completed,2025-11-19,2025-12-19,436,SN-2025-4036,Zenzele,Pillay,zenzele.pillay@marshall.biz,Cadet,Active,Company Sunt 93,+27 81 106 2590,Female,1998-12-15
3,TAC-160,Tactics Reprehenderit 4,1732,Failed,2025-12-03,2026-02-23,437,SN-2024-9847,Ndumiso,Kaur,ndumiso.kaur@cenge-mnyamande.com,Recruit,Active,Company Saepe 36,+27 72 812 5265,Female,2001-08-16
14,INT-386,Intelligence Consequatur 5,1733,Completed,2025-10-25,2025-12-31,437,SN-2024-9847,Ndumiso,Kaur,ndumiso.kaur@cenge-mnyamande.com,Recruit,Active,Company Saepe 36,+27 72 812 5265,Female,2001-08-16
15,LEA-49,Leadership Neque 4,1734,Completed,2025-04-11,2025-05-21,437,SN-2024-9847,Ndumiso,Kaur,ndumiso.kaur@cenge-mnyamande.com,Recruit,Active,Company Saepe 36,+27 72 812 5265,Female,2001-08-16
6,INT-623,Intelligence Unde 1,1735,Failed,2025-12-30,2026-03-14,438,SN-2022-1212,Sylvia,Gould,sylvia.gould@mills.net,Recruit,Active,Company Saepe 36,+27 81 665 4950,Female,2005-09-16
23,INT-111,Intelligence Est 2,1736,Completed,2025-10-01,2025-11-02,438,SN-2022-1212,Sylvia,Gould,sylvia.gould@mills.net,Recruit,Active,Company Saepe 36,+27 81 665 4950,Female,2005-09-16
5,LEA-358,Leadership Corrupti 3,1737,Completed,2025-09-06,2025-11-14,438,SN-2022-1212,Sylvia,Gould,sylvia.gould@mills.net,Recruit,Active,Company Saepe 36,+27 81 665 4950,Female,2005-09-16
13,ENG-947,Engineering Quasi 2,1738,Failed,2025-06-10,2025-08-19,439,SN-2023-3327,Lynne,Sibalukhulu,lynne.sibalukhulu@shoba.com,Cadet,Active,Company Saepe 36,+27 83 285 1743,Female,2005-10-28
23,INT-111,Intelligence Est 2,1739,Completed,2025-07-30,2025-09-10,439,SN-2023-3327,Lynne,Sibalukhulu,lynne.sibalukhulu@shoba.com,Cadet,Active,Company Saepe 36,+27 83 285 1743,Female,2005-10-28
5,LEA-358,Leadership Corrupti 3,1740,Failed,2025-05-08,2025-07-13,439,SN-2023-3327,Lynne,Sibalukhulu,lynne.sibalukhulu@shoba.com,Cadet,Active,Company Saepe 36,+27 83 285 1743,Female,2005-10-28
5,LEA-358,Leadership Corrupti 3,1741,Completed,2025-06-22,2025-08-23,440,SN-2023-4483,Kate,Chamberlain,kate.chamberlain@bibi.co.uk,Recruit,Active,Company Adipisci 10,+27 82 714 2667,Male,1996-10-13
2,ENG-406,Engineering Impedit 2,1742,Completed,2025-04-09,2025-05-18,440,SN-2023-4483,Kate,Chamberlain,kate.chamberlain@bibi.co.uk,Recruit,Active,Company Adipisci 10,+27 82 714 2667,Male,1996-10-13
18,ENG-849,Engineering Natus 3,1743,Failed,2025-11-07,2025-12-22,440,SN-2023-4483,Kate,Chamberlain,kate.chamberlain@bibi.co.uk,Recruit,Active,Company Adipisci 10,+27 82 714 2667,Male,1996-10-13
25,LEA-987,Leadership Corporis 2,1744,Completed,2025-03-16,2025-04-21,441,SN-2024-7019,Thembisile,Ncube,thembisile.ncube@johnson.biz,Private,Active,Company Sunt 93,+27 82 128 8044,Male,1996-04-07
5,LEA-358,Leadership Corrupti 3,1745,Completed,2025-07-17,2025-08-19,441,SN-2024-7019,Thembisile,Ncube,thembisile.ncube@johnson.biz,Private,Active,Company Sunt 93,+27 82 128 8044,Male,1996-04-07
19,WEA-297,Weapons Doloremque 4,1746,Failed,2025-09-05,2025-11-02,441,SN-2024-7019,Thembisile,Ncube,thembisile.ncube@johnson.biz,Private,Active,Company Sunt 93,+27 82 128 8044,Male,1996-04-07
30,ENG-671,Engineering Eum 4,1747,Completed,2025-08-05,2025-10-24,441,SN-2024-7019,Thembisile,Ncube,thembisile.ncube@johnson.biz,Private,Active,Company Sunt 93,+27 82 128 8044,Male,1996-04-07
24,TAC-593,Tactics Eligendi 4,1748,Completed,2025-09-28,2025-11-29,441,SN-2024-7019,Thembisile,Ncube,thembisile.ncube@johnson.biz,Private,Active,Company Sunt 93,+27 82 128 8044,Male,1996-04-07
6,INT-623,Intelligence Unde 1,1749,Failed,2025-02-18,2025-05-11,442,SN-2022-7704,Elliott,Jones,elliott.jones@gabadela.com,Private,Active,Company Adipisci 10,+27 73 934 7547,Male,1995-04-10
5,LEA-358,Leadership Corrupti 3,1750,Completed,2025-01-30,2025-04-16,442,SN-2022-7704,Elliott,Jones,elliott.jones@gabadela.com,Private,Active,Company Adipisci 10,+27 73 934 7547,Male,1995-04-10
8,TAC-839,Tactics Magni 2,1751,Failed,2025-03-16,2025-04-20,442,SN-2022-7704,Elliott,Jones,elliott.jones@gabadela.com,Private,Active,Company Adipisci 10,+27 73 934 7547,Male,1995-04-10
26,WEA-874,Weapons Odit 3,1752,Completed,2025-01-27,2025-02-27,442,SN-2022-7704,Elliott,Jones,elliott.jones@gabadela.com,Private,Active,Company Adipisci 10,+27 73 934 7547,Male,1995-04-10
7,TAC-12,Tactics Cumque 1,1753,Completed,2025-04-10,2025-06-25,442,SN-2022-7704,Elliott,Jones,elliott.jones@gabadela.com,Private,Active,Company Adipisci 10,+27 73 934 7547,Male,1995-04-10
26,WEA-874,Weapons Odit 3,1754,Failed,2025-06-07,2025-08-30,443,SN-2025-6570,Johan,Naidoo,johan.naidoo@ngidi-ndawo.com,Recruit,Active,Company Architecto 12,+27 76 774 2759,Female,1996-06-13
19,WEA-297,Weapons Doloremque 4,1755,Completed,2026-01-09,2026-03-26,443,SN-2025-6570,Johan,Naidoo,johan.naidoo@ngidi-ndawo.com,Recruit,Active,Company Architecto 12,+27 76 774 2759,Female,1996-06-13
15,LEA-49,Leadership Neque 4,1756,Failed,2025-06-11,2025-09-01,443,SN-2025-6570,Johan,Naidoo,johan.naidoo@ngidi-ndawo.com,Recruit,Active,Company Architecto 12,+27 76 774 2759,Female,1996-06-13
27,TAC-105,Tactics Odio 3,1757,Failed,2025-03-17,2025-06-05,443,SN-2025-6570,Johan,Naidoo,johan.naidoo@ngidi-ndawo.com,Recruit,Active,Company Architecto 12,+27 76 774 2759,Female,1996-06-13
23,INT-111,Intelligence Est 2,1758,Failed,2025-04-27,2025-06-26,443,SN-2025-6570,Johan,Naidoo,johan.naidoo@ngidi-ndawo.com,Recruit,Active,Company Architecto 12,+27 76 774 2759,Female,1996-06-13
24,TAC-593,Tactics Eligendi 4,1759,Completed,2025-07-06,2025-09-08,444,SN-2025-9493,Arthur,Mashinini,arthur.mashinini@martin-browne.com,Cadet,Active,Company Architecto 12,+27 60 687 2344,Female,2004-10-09
14,INT-386,Intelligence Consequatur 5,1760,Completed,2025-02-24,2025-04-19,444,SN-2025-9493,Arthur,Mashinini,arthur.mashinini@martin-browne.com,Cadet,Active,Company Architecto 12,+27 60 687 2344,Female,2004-10-09
28,TAC-550,Tactics Cumque 1,1761,Failed,2025-02-13,2025-04-27,444,SN-2025-9493,Arthur,Mashinini,arthur.mashinini@martin-browne.com,Cadet,Active,Company Architecto 12,+27 60 687 2344,Female,2004-10-09
24,TAC-593,Tactics Eligendi 4,1762,Completed,2025-10-27,2025-12-12,445,SN-2024-5114,Zanele,Brown,zanele.brown@gill.com,Cadet,Active,Company Architecto 12,+27 63 987 8836,Male,2003-04-13
4,TAC-784,Tactics Harum 4,1763,Completed,2025-06-02,2025-07-08,445,SN-2024-5114,Zanele,Brown,zanele.brown@gill.com,Cadet,Active,Company Architecto 12,+27 63 987 8836,Male,2003-04-13
